,coID,sales,inventory,strata_1,strata_2,strata_3
8600,795,202357.7908,362777.1576,5,7,3
8601,1217,202545.6161,171560.1021,5,7,3
8602,2305,202679.4886,305811.3455,5,7,3
8603,1812,203004.7297,230036.4647,5,7,3
8604,2986,203018.216,104585.2605,5,7,3
8605,9149,203114.0224,64499.92412,5,7,3
8606,2008,203203.8634,150211.6644,5,7,3
8607,846,203406.3219,140407.5565,5,7,3
8608,9331,203764.2357,64201.21302,5,7,3
8609,1997,204075.8292,282629.4612,5,7,3
8610,718,204190.6997,160277.2522,5,7,3
8611,1785,204254.24,172907.2469,5,7,3
8612,9146,204270.8354,50509.59914,5,7,3
8613,9267,204635.1059,60815.0762,5,7,3
8614,2328,204644.8613,354662.4636,5,7,3
8615,2246,205307.3897,227598.3701,5,7,3
8616,9104,205409.0998,65403.62835,5,7,3
8617,1838,205449.97,177081.7979,5,7,3
8618,1014,205972.7167,254977.7032,5,7,3
8619,2941,205984.618,63943.34418,5,7,3
8620,2006,206201.624,212477.6541,5,7,3
8621,9183,206320.8849,58735.88055,5,7,3
8622,1032,206341.8783,226732.4994,5,7,3
8623,813,206408.6549,199457.515,5,7,3
8624,2937,206430.342,110403.321,5,7,3
8625,2943,206446.3295,115415.0763,5,7,3
8626,720,206569.322,276304.4388,5,7,3
8627,9320,206800.4454,65551.77388,5,7,3
8628,2044,206855.7078,301658.7471,5,7,3
8629,1788,207211.7045,241701.2208,5,7,3
8630,2121,207428.644,306454.9952,5,7,3
8631,9085,207438.7852,54965.50468,5,7,3
8632,1790,207624.8931,266906.3275,5,7,3
8633,997,207861.613,312024.449,5,7,3
8634,407,208239.0902,499700.0831,5,7,3
8635,445,208658.2864,490419.3514,5,7,3
8636,982,209009.6714,139569.8243,5,7,3
8637,9349,209336.2575,61244.50896,5,7,3
8638,837,209487.1399,105957.3764,5,7,3
8639,9198,209545.1087,42787.31924,5,7,3
8640,1935,210223.4145,442544.7768,5,7,3
8641,9142,211012.6396,42001.62876,5,7,3
8642,1791,212336.4157,232223.8723,5,7,3
8643,9231,212772.3271,71193.95085,5,7,3
8644,532,212889.4843,466176.6881,5,7,3
8645,2276,213019.3893,302907.8943,5,7,3
8646,1842,213203.6941,267398.6165,5,7,3
8647,9281,213486.0452,67955.06066,5,7,3
8648,879,213490.3825,133511.5893,5,7,3
8649,673,213519.9767,91576.06556,5,7,3
8650,9347,213921.3552,47450.28208,5,7,3
8651,1797,214191.506,335684.8528,5,7,3
8652,1006,214294.0782,248503.5768,5,7,3
8653,994,214309.1958,343579.9388,5,7,3
8654,481,214333.9414,398883.2371,5,7,3
8655,792,214622.1962,163750.4233,5,7,3
8656,9074,214899.0843,45907.1628,5,7,3
8657,2247,215919.2408,252369.783,5,7,3
8658,9290,215997.6726,55672.6252,5,7,3
8659,2362,216235.7621,168312.7195,5,7,3
8660,1814,216716.4774,274663.3805,5,7,3
8661,1020,216842.7304,344584.6299,5,7,3
8662,2285,217123.8097,284204.0273,5,7,3
8663,2264,217186.4617,368943.306,5,7,3
8664,9205,217342.6155,55921.23951,5,7,3
8665,2329,218203.9732,208458.5481,5,7,3
8666,2263,218294.6985,442843.8402,5,7,3
8667,811,218361.2112,18389.218,5,7,3
8668,9092,218646.2995,67849.50034,5,7,3
8669,865,218649.0271,160559.0633,5,7,3
8670,1803,218774.0071,173577.8581,5,7,3
8671,2342,219586.9169,230811.855,5,7,3
8672,9052,220588.452,55402.32743,5,7,3
8673,904,220604.6109,46131.46235,5,7,3
8674,9268,220716.5329,60857.76299,5,7,3
8675,826,221071.1245,281395.827,5,7,3
8676,914,221085.0574,184086.9318,5,7,3
8677,966,221172.7724,403907.7374,5,7,3
8678,9101,221179.3462,47399.99827,5,7,3
8679,918,221280.2229,201188.9732,5,7,3
8680,1980,221497.1999,255475.7038,5,7,3
8681,688,221580.2305,354029.3336,5,7,3
8682,1922,221692.8642,248397.0264,5,7,3
8683,9255,221840.1334,52720.68913,5,7,3
8684,921,222378.3652,120365.8209,5,7,3
8685,782,223123.1038,67559.56288,5,7,3
8686,944,223327.9319,130292.3222,5,7,3
8687,823,223862.7236,143032.3639,5,7,3
8688,9134,223891.7218,71097.9107,5,7,3
8689,1866,224093.979,219505.2078,5,7,3
8690,1005,224653.7513,422658.4163,5,7,3
8691,9392,224769.254,69612.41539,5,7,3
8692,9221,224796.8293,39369.52076,5,7,3
8693,881,225018.4401,81229.54079,5,7,3
8694,1976,225493.6559,172933.7158,5,7,3
8695,852,225637.3792,123822.6047,5,7,3
8696,855,225723.4777,116707.2364,5,7,3
8697,859,225953.9223,207433.3617,5,7,3
8698,9058,226221.8137,70982.245,5,7,3
8699,2287,226371.2613,537264.3144,5,7,3
8700,1861,226775.6858,179548.9881,5,7,3
8701,561,226862.218,364942.1916,5,7,3
8702,9084,227321.591,49580.28625,5,7,3
8703,991,227499.831,272803.3323,5,7,3
8704,1025,227760.4361,408405.0083,5,7,3
8705,9376,227808.9993,63452.86931,5,7,3
8706,820,228285.0634,323224.2251,5,7,3
8707,2936,229434.3953,100473.483,5,7,3
8708,767,229909.0886,268179.9685,5,7,3
8709,2953,230823.5073,44675.15684,5,7,3
8710,264,231232.6646,566702.2448,5,7,3
8711,9118,231280.7468,73637.22711,5,7,3
8712,1028,231365.2471,343598.3286,5,7,3
8713,727,231372.9042,519492.6457,5,7,3
8714,9107,231675.3566,69528.18862,5,7,3
8715,9370,232453.418,51039.2927,5,7,3
8716,2007,232485.8789,133743.3862,5,7,3
8717,9037,232517.033,72568.4102,5,7,3
8718,9036,232587.3944,54728.09431,5,7,3
8719,871,233073.3693,91425.20958,5,7,3
8720,1859,233078.8235,265936.4717,5,7,3
8721,749,233338.4276,160042.7739,5,7,3
8722,455,234535.4062,394759.7678,5,7,3
8723,9232,234854.3429,47041.22956,5,7,3
8724,627,235310.9291,446167.5806,5,7,3
8725,9369,235402.3361,69908.45457,5,7,3
8726,1793,235464.7843,243553.3214,5,7,3
8727,1872,235704.1962,199304.6041,5,7,3
8728,750,236289.4293,15997.38799,5,7,3
8729,989,236402.7813,221523.1422,5,7,3
8730,279,236464.5842,655362.6979,5,7,3
8731,744,236480.7054,56238.75228,5,7,3
8732,2374,236731.1097,240211.5201,5,7,3
8733,925,237480.7892,240738.5761,5,7,3
8734,857,237557.6096,98830.32375,5,7,3
8735,842,237707.824,309439.2147,5,7,3
8736,9359,238035.5694,65063.93024,5,7,3
8737,1902,238139.751,179163.6285,5,7,3
8738,1836,238170.2014,202154.3895,5,7,3
8739,1970,238286.3263,235646.1371,5,7,3
8740,894,238318.6383,243851.36,5,7,3
8741,9144,238660.1663,52024.8189,5,7,3
8742,2911,238890.6299,129624.4024,5,7,3
8743,2291,239069.9706,357298.2611,5,7,3
8744,474,239878.6365,457870.8524,5,7,3
8745,845,239932.7272,213605.1302,5,7,3
8746,2921,240322.0405,70752.86063,5,7,3
8747,2266,240819.7208,271880.1201,5,7,3
8748,273,241005.3989,498587.6301,5,7,3
8749,654,241348.0102,538828.0136,5,7,3
8750,9252,241867.3025,70741.64448,5,7,3
8751,949,242029.2901,127883.1354,5,7,3
8752,958,243134.2325,334339.157,5,7,3
8753,1778,243989.2774,253070.7511,5,7,3
8754,638,244222.8841,366068.4477,5,7,3
8755,964,244279.8902,253077.6537,5,7,3
8756,831,244503.2149,358959.0751,5,7,3
8757,931,244654.4972,150770.6833,5,7,3
8758,781,245346.8829,211724.0513,5,7,3
8759,943,245481.9463,185895.5338,5,7,3
8760,748,245554.0482,115475.0371,5,7,3
8761,920,245766.8179,211989.843,5,7,3
8762,1779,245790.9564,254620.9164,5,7,3
8763,927,246130.8993,201929.9781,5,7,3
8764,930,246339.2057,35511.23196,5,7,3
8765,878,247055.4714,299237.1409,5,7,3
8766,9282,247187.2694,58465.73542,5,7,3
8767,888,247472.8443,237327.8813,5,7,3
8768,973,247753.008,251793.3894,5,7,3
8769,772,247815.0888,245912.2551,5,7,3
8770,1013,247917.1568,344929.9283,5,7,3
8771,10,248025.4754,508842.2353,5,7,3
8772,1786,248227.1168,145820.1151,5,7,3
8773,841,248747.101,209992.5366,5,7,3
8774,706,249452.1344,387075.7469,5,7,3
8775,2357,249554.8322,257825.7166,5,7,3
8776,760,249576.0818,278111.3963,5,7,3
8777,1882,249815.6952,228766.5387,5,7,3
8778,9394,249857.7344,70128.65633,5,7,3
8779,999,249866.4661,374834.9428,5,7,3
8780,764,249904.4953,294611.538,5,7,3
8781,2303,250013.4077,211285.3683,5,7,3
8782,936,250045.0223,206711.6798,5,7,3
8783,763,250131.4083,326033.1137,5,7,3
8784,827,250193.8416,242947.7369,5,7,3
8785,883,250200.5964,284398.7586,5,7,3
8786,359,250756.2522,502176.9515,5,7,3
8787,884,250804.5307,350470.7029,5,7,3
8788,1011,251207.4564,327293.6102,5,7,3
8789,992,251856.4071,348307.333,5,7,3
8790,2983,251937.8309,104245.6839,5,7,3
8791,9040,251943.2225,64600.0218,5,7,3
8792,771,252831.2647,140975.6888,5,7,3
8793,812,252958.8267,215303.7997,5,7,3
8794,1033,253119.7483,424282.9073,5,7,3
8795,844,253593.6738,188247.9005,5,7,3
8796,469,253895.6005,531590.1797,5,7,3
8797,571,254602.1432,347317.2024,5,7,3
8798,745,254675.5275,221686.0971,5,7,3
8799,778,255492.3469,152477.7164,5,7,3
8800,916,255594.4918,214296.7024,5,7,3
8801,890,255607.4568,292235.8331,5,7,3
8802,691,255754.4886,481621.5385,5,7,3
8803,762,256054.1406,326014.6044,5,7,3
8804,620,256065.8913,540829.0776,5,7,3
8805,2366,256406.0019,218661.3906,5,7,3
8806,1854,256877.692,154880.9417,5,7,3
8807,2339,256946.9829,163912.2334,5,7,3
8808,886,257270.3852,324659.0698,5,7,3
8809,799,257431.4735,184152.4031,5,7,3
8810,941,257543.695,93578.85557,5,7,3
8811,926,257583.5703,187521.8141,5,7,3
8812,1769,257727.0288,169580.1706,5,7,3
8813,751,257950.6682,236339.582,5,7,3
8814,732,258512.3194,505328.3733,5,7,3
8815,937,258541.5342,171679.1986,5,7,3
8816,919,259043.1773,299045.7013,5,7,3
8817,908,259129.8514,303943.7931,5,7,3
8818,564,259954.7852,772775.8236,5,7,3
8819,933,260623.147,228000.3763,5,8,3
8820,1029,260689.8966,251249.7636,5,8,3
8821,493,260750.6212,468727.761,5,8,3
8822,900,260764.1782,140435.7947,5,8,3
8823,780,260997.8322,309663.2622,5,8,3
8824,2972,261240.7215,119608.9092,5,8,3
8825,935,261503.0225,280020.0232,5,8,3
8826,576,261586.5296,85036.12851,5,8,3
8827,942,262028.6214,245911.6765,5,8,3
8828,1967,262069.4815,302763.258,5,8,3
8829,1022,262717.7317,309946.6891,5,8,3
8830,869,262924.7593,277763.6227,5,8,3
8831,768,262978.8394,388051.5604,5,8,3
8832,668,263948.8903,355544.6282,5,8,3
8833,1899,264264.632,279248.2478,5,8,3
8834,872,264473.2737,121750.0606,5,8,3
8835,9099,264492.687,60654.21475,5,8,3
8836,791,264509.6082,142090.6425,5,8,3
8837,910,264618.5912,331067.5537,5,8,3
8838,824,264768.1256,201425.4694,5,8,3
8839,9132,264815.8867,57961.43164,5,8,3
8840,868,264837.9807,239726.0128,5,8,3
8841,1004,265162.3086,262523.6476,5,8,3
8842,840,265264.5546,323702.0116,5,8,3
8843,475,265421.6569,461668.5099,5,8,3
8844,2241,265627.6399,252729.342,5,8,3
8845,1847,265904.4201,210298.7084,5,8,3
8846,1896,265929.2321,225824.053,5,8,3
8847,758,266351.6649,353185.3036,5,8,3
8848,905,267697.1257,233722.1003,5,8,3
8849,784,268218.5272,383955.5848,5,8,3
8850,9024,268836.1531,51952.1851,5,8,3
8851,901,268856.8814,108467.6663,5,8,3
8852,566,269420.1585,386217.7175,5,8,3
8853,674,269651.894,407052.6126,5,8,3
8854,1984,269674.2273,90520.5299,5,8,3
8855,9186,270357.5511,65526.87421,5,8,4
8856,2307,270730.3504,163122.4588,5,8,4
8857,893,270747.2444,282552.6326,5,8,4
8858,1943,271017.1435,420296.1739,5,8,4
8859,940,271144.1634,298290.1607,5,8,4
8860,634,271301.4104,515795.6335,5,8,4
8861,985,271656.2797,319192.7924,5,8,4
8862,323,272040.5968,680261.8075,5,8,4
8863,747,272061.7644,463114.6307,5,8,4
8864,757,272069.6781,450915.4851,5,8,4
8865,915,272119.1688,388122.5286,5,8,4
8866,489,272378.5121,429677.8607,5,8,4
8867,569,272575.0602,551296.5137,5,8,4
8868,975,272631.5707,322395.332,5,8,4
8869,875,272735.2023,362719.0578,5,8,4
8870,800,273781.1482,267409.792,5,8,4
8871,690,274433.6008,513833.9425,5,8,4
8872,1932,274806.3567,153123.6008,5,8,4
8873,948,274895.2447,159709.0966,5,8,4
8874,895,275586.2378,247042.3276,5,8,4
8875,746,275728.0945,427214.4319,5,8,4
8876,998,276293.704,370695.7137,5,8,4
8877,993,276390.6718,197130.1864,5,8,4
8878,946,276583.7577,263964.1765,5,8,4
8879,761,276675.3323,224282.5287,5,8,4
8880,1827,276755.0918,265615.296,5,8,4
8881,326,277281.5195,633402.5904,5,8,4
8882,759,278175.3817,328954.7668,5,8,4
8883,880,278245.9177,536781.731,5,8,4
8884,1777,278265.7745,277158.727,5,8,4
8885,485,278375.7646,303448.2182,5,8,4
8886,1792,278540.6825,310556.8416,5,8,4
8887,1913,278583.2968,76677.17334,5,8,4
8888,867,279151.5886,358972.5196,5,8,4
8889,892,279181.6767,306723.834,5,8,4
8890,885,279392.4269,396333.8146,5,8,4
8891,779,279448.6107,382987.6324,5,8,4
8892,1909,279733.04,272758.7467,5,8,4
8893,882,279773.5757,220983.5921,5,8,4
8894,873,279847.3896,342043.4779,5,8,4
8895,725,280271.1248,403857.1208,5,8,4
8896,773,280547.5516,409835.0549,5,8,4
8897,9182,280814.0005,82824.94994,5,8,4
8898,909,280817.7676,377576.4367,5,8,4
8899,335,280822.8581,869326.085,5,8,4
8900,752,281029.9911,298570.6242,5,8,4
8901,582,281033.0722,435372.6894,5,8,4
8902,710,281337.114,395730.7258,5,8,4
8903,1828,281555.0373,81153.03194,5,8,4
8904,9345,281914.7496,61029.28227,5,8,4
8905,903,282776.3721,433787.0573,5,8,4
8906,783,283060.557,247964.6993,5,8,4
8907,913,283878.3135,296821.6406,5,8,4
8908,849,284309.4949,296244.9391,5,8,4
8909,2327,284672.1139,282598.6518,5,8,4
8910,912,285490.4085,257065.4332,5,8,4
8911,848,285544.8868,323301.8867,5,8,4
8912,765,285555.4052,329093.2286,5,8,4
8913,924,285912.9253,443050.1391,5,8,4
8914,274,286141.8836,573726.3288,5,8,4
8915,932,286407.0256,220703.826,5,8,4
8916,770,286606.2317,246483.3935,5,8,4
8917,891,287295.6152,385075.8229,5,8,4
8918,1855,287351.7325,229006.1846,5,8,4
8919,9159,287468.3126,63669.13964,5,8,4
8920,754,287502.3731,524301.2485,5,8,4
8921,988,287534.4338,413672.1718,5,8,4
8922,769,287793.9349,277162.4137,5,8,4
8923,877,287963.2558,335340.0056,5,8,4
8924,600,287992.6912,539985.9152,5,8,4
8925,828,288192.7817,352160.2039,5,8,4
8926,929,288516.7909,238465.9533,5,8,4
8927,27,289335.9786,336368.9023,5,8,4
8928,1888,289431.5468,109084.9198,5,8,4
8929,574,289711.7041,177822.1225,5,8,4
8930,672,289734.6844,649925.5058,5,8,4
8931,911,289840.4769,294186.7632,5,8,4
8932,899,289865.2073,431844.0077,5,8,4
8933,934,289866.8895,362394.382,5,8,4
8934,839,289995.5007,173862.0241,5,8,4
8935,906,290180.0802,569095.9286,5,8,4
8936,1952,290846.2142,326583.4215,5,8,4
8937,581,291012.5056,595696.9045,5,8,4
8938,2358,291103.87,305343.4885,5,8,4
8939,1806,291339.0233,267503.9049,5,8,4
8940,939,291379.4698,252678.1332,5,8,4
8941,836,291472.1812,398710.9295,5,8,4
8942,821,292263.555,247162.1992,5,8,4
8943,876,292340.7565,334882.8708,5,8,4
8944,907,292820.734,375595.4074,5,8,4
8945,2314,293824.1163,478114.0803,5,8,4
8946,9179,293994.3029,52681.81682,5,8,4
8947,756,294058.0324,342286.5934,5,8,4
8948,479,294255.29,492534.9065,5,8,4
8949,1936,294573.445,258795.9502,5,8,4
8950,2308,294627.3398,127076.9422,5,8,4
8951,830,294966.9927,348057.9424,5,8,4
8952,938,295282.8554,318490.8004,5,8,4
8953,1931,295690.4395,199960.5657,5,8,4
8954,981,295867.5357,380314.1343,5,8,4
8955,874,296025.2619,314822.3689,5,8,4
8956,947,297621.7395,230010.8885,5,8,4
8957,887,297914.5778,273748.4715,5,8,4
8958,2281,298429.4986,375770.8245,5,8,4
8959,2348,298518.1703,158041.2977,5,8,4
8960,902,298525.9348,421605.6922,5,8,4
8961,1991,298824.6695,206310.4757,5,8,4
8962,2026,299449.2526,242758.3088,5,8,4
8963,1903,299461.5856,121062.2877,5,8,4
8964,956,300418.584,425301.5621,5,8,4
8965,755,300467.1367,369809.7606,5,8,4
8966,642,300630.2691,289474.8774,5,8,4
8967,896,300732.0483,294820.5569,5,8,4
8968,524,300982.8351,298543.9178,5,8,4
8969,775,300995.2731,359161.9449,5,8,4
8970,917,301450.1834,296838.5095,5,8,4
8971,416,302396.3133,581473.8074,5,8,4
8972,625,302870.9403,47886.06117,5,8,4
8973,814,303112.4166,185055.2628,5,8,4
8974,766,303134.4624,368695.3343,5,8,4
8975,9265,303487.1175,81019.3188,5,8,4
8976,870,303909.6742,241896.2672,5,8,4
8977,739,303924.7942,207036.8455,5,8,4
8978,753,304233.9881,479154.1086,5,8,4
8979,1911,304280.5991,378844.3313,5,8,4
8980,861,305919.1237,347717.7399,5,8,4
8981,2260,306431.6912,397957.0882,5,8,4
8982,9295,306546.9297,67061.70886,5,8,4
8983,996,306597.9557,400053.8611,5,8,4
8984,1811,306690.2751,204056.0273,5,8,4
8985,655,306711.4872,235191.3215,5,8,4
8986,1845,307281.1826,183665.5553,5,8,4
8987,897,308894.1129,396412.7838,5,8,4
8988,1961,309065.9088,470387.6253,5,8,4
8989,1026,309067.6726,282555.3582,5,8,4
8990,2252,309107.4704,351343.9007,5,8,4
8991,1824,310031.5247,182936.0365,5,8,4
8992,546,310291.332,424416.9783,5,8,4
8993,314,311810.3798,728587.8765,5,8,4
8994,898,311888.1769,249765.6497,5,8,4
8995,482,312087.7507,645964.3171,5,8,4
8996,951,312263.7555,393067.9589,5,8,4
8997,774,312696.5665,348504.8299,5,8,4
8998,1868,312916.019,237780.7281,5,8,4
8999,945,313004.6153,311241.998,5,8,4
9000,889,313040.2488,300215.841,5,8,4
9001,776,313617.6135,256708.78,5,8,4
9002,30,314110.5423,346497.963,5,8,4
9003,488,314118.6472,646028.4724,5,8,4
9004,9233,314695.2963,57595.02323,5,8,4
9005,858,314740.1051,189927.2273,5,8,4
9006,923,315760.5051,454972.334,5,8,4
9007,777,316458.5169,286514.4247,5,8,4
9008,607,318757.4965,481920.2922,5,8,4
9009,9306,318800.8803,86569.55704,5,8,4
9010,850,319012.6438,381513.401,5,8,4
9011,2261,319076.6561,353230.445,5,8,4
9012,462,319105.0362,421111.8722,5,8,4
9013,922,319111.3282,312598.2563,5,8,4
9014,1823,319346.5637,160961.7136,5,8,4
9015,680,320065.1019,335980.5266,5,8,4
9016,2340,320270.3868,191789.4617,5,8,4
9017,2250,321582.1128,288844.4286,5,8,4
9018,605,321911.5271,553491.0044,5,8,4
9019,382,322718.0326,847733.5281,5,8,4
9020,9156,324270.7187,68632.80743,5,8,4
9021,928,324319.6028,326272.8973,5,8,4
9022,1787,324601.021,264304.182,5,8,4
9023,670,325448.8228,663818.9502,5,8,4
9024,788,325871.1333,167211.5405,5,8,4
9025,272,327832.724,800845.3895,5,8,4
9026,1956,328211.3951,24280.75926,5,8,4
9027,708,328469.3299,317866.5332,5,8,4
9028,619,328577.6567,319365.9196,5,8,4
9029,351,328859.4508,517675.0727,5,8,4
9030,815,329843.3861,234968.6534,5,8,4
9031,1822,330964.5289,138379.7402,5,8,4
9032,700,331099.0915,466451.3403,5,8,4
9033,613,331109.9214,615505.6893,5,8,4
9034,2265,331200.6178,162378.9626,5,8,4
9035,316,331550.3297,594497.0565,5,8,4
9036,2269,332497.2357,303789.785,5,8,4
9037,341,332855.7465,724811.0656,5,8,4
9038,523,333591.3407,612905.119,5,8,4
9039,450,334583.3316,436443.1409,5,8,4
9040,586,337730.2606,337765.6334,5,8,4
9041,1949,337925.5989,250935.9641,5,8,4
9042,1864,339251.1043,132951.9447,5,8,4
9043,979,340882.4722,354912.5099,5,8,4
9044,1979,341351.9015,94305.58324,5,8,4
9045,643,342000.5492,557641.4652,5,8,4
9046,1841,342008.4625,80287.57777,5,8,4
9047,633,343168.257,204671.2157,5,8,4
9048,2290,343343.3692,498445.5075,5,8,4
9049,496,343515.411,653946.649,5,8,4
9050,580,343839.3097,191826.7109,5,8,4
9051,612,343959.2635,396552.8495,5,8,4
9052,854,346331.7708,256959.7375,5,8,4
9053,2036,346335.0913,146317.1297,5,8,4
9054,468,347509.0521,417283.8795,6,8,4
9055,649,349459.6612,334074.7025,6,8,4
9056,1810,350148.5273,244580.3897,6,8,4
9057,347,351561.7489,662070.0131,6,8,4
9058,972,351723.0409,278117.115,6,8,4
9059,656,352220.3163,484631.0375,6,8,4
9060,597,352246.3172,813725.6081,6,8,4
9061,473,352783.4606,663902.3413,6,8,4
9062,689,353421.1942,462031.9802,6,8,4
9063,1030,353426.1575,260249.533,6,8,4
9064,444,353524.7457,448379.7223,6,8,4
9065,26,353826.8215,396369.8246,6,8,4
9066,219,354736.0361,8447769.319,6,8,4
9067,312,354788.4381,463621.5606,6,8,4
9068,955,354842.6738,423581.5686,6,8,4
9069,490,355416.1279,545863.9461,6,8,4
9070,987,355816.3201,307202.1005,6,8,4
9071,819,355948.8456,306920.1955,6,8,4
9072,604,357173.884,552329.2025,6,8,4
9073,1906,357452.379,371757.7431,6,8,4
9074,657,357773.5574,516967.228,6,8,4
9075,1837,358243.3989,105308.91,6,8,4
9076,696,358360.6095,562950.1634,6,8,4
9077,1875,359508.6118,177027.0542,6,8,4
9078,953,360904.6604,424577.1381,6,8,4
9079,459,361495.7598,465695.7972,6,8,4
9080,454,361590.5673,429341.9043,6,8,4
9081,466,362099.8869,532002.0051,6,8,4
9082,1007,362178.4901,395830.4563,6,8,4
9083,21,364720.2295,1567936.461,6,8,4
9084,1869,365149.0338,143596.0653,6,8,4
9085,555,365306.7085,846114.9002,6,8,4
9086,686,365574.1713,635942.075,6,8,4
9087,346,366229.9386,781014.8101,6,8,4
9088,1851,366747.7168,206785.648,6,8,4
9089,1021,367016.472,240316.1651,6,8,4
9090,2002,367166.4927,234021.0766,6,8,4
9091,592,367260.1596,707061.988,6,8,4
9092,734,367537.4236,387583.5351,6,8,4
9093,478,368292.7355,586253.7152,6,8,4
9094,697,368495.1148,564657.5962,6,8,4
9095,588,368975.3767,528299.5545,6,8,4
9096,534,370338.8939,441682.8631,6,8,4
9097,585,370796.8353,380842.4806,6,8,4
9098,838,371067.1114,340397.9052,6,8,4
9099,540,371370.063,757528.3151,6,8,4
9100,549,371831.3357,724513.1148,6,8,4
9101,2029,372106.8885,141977.9093,6,8,4
9102,480,373456.3214,438543.6885,6,8,4
9103,413,373738.0426,530077.2736,6,8,4
9104,660,373943.6237,707906.9371,6,8,4
9105,292,374287.5267,764118.0401,6,8,4
9106,1910,375455.1899,108805.4524,6,8,4
9107,1927,375532.7346,388920.0107,6,8,4
9108,1831,376090.9531,58961.91591,6,8,4
9109,385,376098.3996,887619.3588,6,8,4
9110,9,377643.2416,387857.9487,6,8,4
9111,373,378168.7994,676417.1627,6,8,4
9112,1940,380075.6375,559767.9282,6,8,4
9113,834,381421.6862,351518.0477,6,8,4
9114,259,382906.6149,564314.6157,6,8,4
9115,411,383583.4499,755184.4623,6,8,4
9116,342,383668.2207,621140.1813,6,8,4
9117,506,383950.0302,541518.8969,6,8,4
9118,1994,385861.5228,285769.7202,6,8,4
9119,371,386515.1337,588320.6581,6,8,4
9120,954,387186.8471,439731.1549,6,8,4
9121,1986,387283.5992,208455.2885,6,8,4
9122,1914,388043.6978,416102.0775,6,8,4
9123,983,388746.8633,285178.0918,6,8,4
9124,1915,388910.7269,447173.161,6,8,4
9125,1941,390486.8758,202181.5911,6,8,4
9126,687,391844.65,414699.3989,6,8,4
9127,693,391863.137,558947.3325,6,8,4
9128,1985,392117.0743,211691.714,6,8,4
9129,357,392179.9342,651786.4872,6,8,4
9130,614,392240.8588,355614.7733,6,8,4
9131,367,393413.2581,707821.1985,6,8,4
9132,271,393817.8216,747773.4103,6,8,4
9133,552,394186.9299,579493.1669,6,8,4
9134,345,395101.2146,684531.7525,6,8,4
9135,559,395997.1598,278361.2208,6,8,4
9136,548,397022.2101,1072047.663,6,8,4
9137,977,397904.8446,379803.6896,6,8,4
9138,313,398299.9751,680223.3904,6,8,4
9139,599,399016.2835,460843.4807,6,8,4
9140,1974,399338.9359,277195.1599,6,8,4
9141,266,399902.4579,761221.8653,6,8,4
9142,651,400685.2248,319555.6832,6,8,4
9143,374,402545.9858,548380.1841,6,8,4
9144,282,402972.2649,862323.0986,6,8,4
9145,961,403312.9805,374831.5596,6,8,4
9146,404,403455.4836,447667.3448,6,8,4
9147,698,403504.3572,594587.0153,6,8,4
9148,294,404149.1749,603619.2946,6,8,4
9149,2242,404900.5357,483630.1401,6,8,4
9150,676,405956.6669,628743.8764,6,8,4
9151,269,407001.187,843994.8504,6,8,4
9152,325,407072.7727,501189.2581,6,8,4
9153,504,407108.6685,362197.6586,6,8,4
9154,1962,407132.359,172260.0927,6,8,4
9155,291,407479.9929,589388.0935,6,8,4
9156,1892,407548.7605,111706.5698,6,8,4
9157,499,407676.2169,663892.4616,6,8,4
9158,1010,407736.5231,246046.7901,6,8,4
9159,1858,409384.9199,170591.814,6,8,4
9160,276,410263.1831,730534.8101,6,8,4
9161,400,410327.105,776375.4015,6,8,4
9162,957,410919.1867,398121.9759,6,8,4
9163,355,411203.1432,756656.0935,6,8,4
9164,369,412168.7443,789666.9247,6,8,4
9165,260,412233.4151,488408.398,6,8,4
9166,290,412282.0506,782583.7357,6,8,4
9167,387,412407.476,630540.9271,6,8,4
9168,350,412481.2312,618612.4966,6,8,4
9169,261,413863.1806,658820.0821,6,8,4
9170,447,414195.7891,555240.8785,6,8,4
9171,971,414381.6607,389960.5993,6,8,4
9172,685,416287.7928,456383.9922,6,8,4
9173,288,416357.38,476275.3099,6,8,4
9174,315,416936.8473,527078.9654,6,8,4
9175,406,417334.9564,730880.7694,6,8,4
9176,472,418274.8075,580418.0029,6,8,4
9177,336,419509.7352,768266.0856,6,8,4
9178,645,419695.1009,204488.464,6,8,4
9179,365,420334.9296,711846.8398,6,8,4
9180,583,420888.9644,92710.37312,6,8,4
9181,631,421227.8961,410106.9913,6,8,4
9182,360,421388.3291,535721.6477,6,8,4
9183,960,421467.3701,413430.0465,6,8,4
9184,439,422551.9146,509136.8216,6,8,4
9185,601,422997.0277,541224.4104,6,8,4
9186,1945,423214.0494,432987.1403,6,8,4
9187,337,423714.1585,505228.4814,6,8,4
9188,2030,423883.6332,74014.02867,6,8,4
9189,959,424554.5905,543509.878,6,8,4
9190,1964,424577.6027,499548.2119,6,8,4
9191,1919,424769.919,236773.6739,6,8,4
9192,591,424917.8471,707308.3695,6,8,4
9193,2025,425771.8453,147284.5781,6,8,4
9194,405,425842.7312,552157.4686,6,8,4
9195,557,426993.9218,1030449.594,6,8,4
9196,635,427059.2965,157642.1451,6,8,4
9197,380,428461.9696,624478.0214,6,8,4
9198,7,428686.4092,3292898.221,6,8,4
9199,324,430376.9758,712826.5563,6,8,4
9200,2013,432238.3165,125204.5971,6,8,4
9201,539,432935.3191,1041996.575,6,8,4
